brand,model,capacity,condition,used_price,stock,carrier,color,source,url
LG,G3,32GB,VeryGood,$254,,AT&T,Black,glyde,https://glyde.com/buy/used-LG-G3-32GB-Black-ATT/12077550
LG,G3,16GB,VeryGood,$343,,T-Mobile,Black,glyde,https://glyde.com/buy/used-LG-G3-16GB-Black-TMobile/12077552
LG,G3,32GB,VeryGood,$265,,AT&T,White,glyde,https://glyde.com/buy/used-LG-G3-32GB-White-ATT/12077551
LG,G3,32GB,VeryGood,$243,,Verizon,White,glyde,https://glyde.com/buy/used-LG-G3-32GB-White-Verizon/12077559
LG,G3,16GB,VeryGood,$286,,AT&T,White,glyde,https://glyde.com/buy/used-LG-G3-16GB-White-ATT/12077549
LG,G3,32GB,VeryGood,$253,,Verizon,Black,glyde,https://glyde.com/buy/used-LG-G3-32GB-Black-Verizon/12077556
Motorola,Moto G (4G LTE),8GB,VeryGood,$95,,AT&T,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-G-4G-LTE-8GB-Black-ATT/12077486
Samsung,Galaxy S5 Active,16GB,VeryGood,$253,,AT&T,Gray,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-Active-16GB-Gray-ATT/12077504
Samsung,Galaxy S5 Active,16GB,VeryGood,$296,,AT&T,Red,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-Active-16GB-Red-ATT/12077505
Samsung,Galaxy S5 Active,16GB,Good,$190,,AT&T,Camo Green,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-Active-16GB-Camo-Green-ATT/12077503
Samsung,Galaxy S5 Active,16GB,VeryGood,$294,,AT&T,Camo Green,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-Active-16GB-Camo-Green-ATT/12077503
Motorola,Moto E,4GB,VeryGood,$68,,AT&T,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-E-4GB-Black-ATT/12077506
Samsung,Galaxy S5,16GB,Refurbished,$299,,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-Sprint/12077266
Samsung,Galaxy S5,16GB,Refurbished,$338,,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-TMobile/12077267
Samsung,Galaxy S5,16GB,VeryGood,$308,,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-TMobile/12077267
Samsung,Galaxy S5,16GB,Acceptable,$243,,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-TMobile/12077267
Samsung,Galaxy S5,16GB,Refurbished,$299,,Sprint,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-Sprint/12077262
Samsung,Galaxy S5,16GB,Refurbished,$320,,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-Verizon/12077264
Samsung,Galaxy S5,16GB,VeryGood,$243,,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-Verizon/12077264
Samsung,Galaxy S5,16GB,Acceptable,$230,,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-Verizon/12077264
Samsung,Galaxy S5,16GB,Refurbished,$338,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-TMobile/12077263
Samsung,Galaxy S5,16GB,Good,$253,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-TMobile/12077263
Samsung,Galaxy S5,16GB,Acceptable,$248,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-TMobile/12077263
Samsung,Galaxy S5,16GB,VeryGood,$295,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-TMobile/12077263
Samsung,Galaxy S5,16GB,Refurbished,$320,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-ATT/12077261
Samsung,Galaxy S5,16GB,Good,$277,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-ATT/12077261
Samsung,Galaxy S5,16GB,VeryGood,$281,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-Black-ATT/12077261
Samsung,Galaxy S5,16GB,Refurbished,$320,,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-ATT/12077265
Samsung,Galaxy S5,16GB,VeryGood,$263,,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S5-16GB-White-ATT/12077265
Sony,Xperia Z2,16GB,VeryGood,$332,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Sony-Xperia-Z2-16GB-Black-TMobile/12078204
Sony,Xperia Z2,16GB,VeryGood,$339,,AT&T,Black,glyde,https://glyde.com/buy/used-Sony-Xperia-Z2-16GB-Black-ATT/12078207
Sony,Xperia Z2,16GB,Acceptable,$233,,T-Mobile,White,glyde,https://glyde.com/buy/used-Sony-Xperia-Z2-16GB-White-TMobile/12078205
HTC,One M8 (Android),32GB,VeryGood,$299,,AT&T,Gold,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Gold-ATT/12077378
HTC,One M8 (Android),32GB,Refurbished,$325,,Sprint,Gold,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Gold-Sprint/12077379
HTC,One M8 (Android),32GB,VeryGood,$401,,Verizon,Gold,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Gold-Verizon/12077377
HTC,One M8 (Android),32GB,VeryGood,$400,,Verizon,Silver,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Silver-Verizon/12077374
HTC,One M8 (Android),32GB,VeryGood,$221,,AT&T,Grey,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Grey-ATT/12077375
HTC,One M8 (Android),32GB,VeryGood,$253,,T-Mobile,Grey,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Grey-TMobile/12077380
HTC,One M8 (Android),32GB,Good,$289,,Verizon,Grey,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Grey-Verizon/12077373
HTC,One M8 (Android),32GB,Acceptable,$191,,Verizon,Grey,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Grey-Verizon/12077373
HTC,One M8 (Android),32GB,VeryGood,$292,,Verizon,Grey,glyde,https://glyde.com/buy/used-HTC-One-M8-Android-32GB-Grey-Verizon/12077373
Nokia,Lumia Icon,32GB,VeryGood,$212,,Verizon,White,glyde,https://glyde.com/buy/used-Nokia-Lumia-Icon-32GB-White-Verizon/12077561
Nokia,Lumia Icon,32GB,VeryGood,$208,,Verizon,Black,glyde,https://glyde.com/buy/used-Nokia-Lumia-Icon-32GB-Black-Verizon/12077560
Sony,Xperia Z1S,32GB,VeryGood,$202,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Sony-Xperia-Z1S-32GB-Black-TMobile/12077522
Motorola,Moto G,16GB,VeryGood,$120,,AT&T,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-G-16GB-Black-ATT/12077483
Motorola,Moto G,8GB,VeryGood,$92,,AT&T,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-G-8GB-Black-ATT/12077482
Motorola,Moto G,8GB,VeryGood,$107,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-G-8GB-Black-TMobile/12077484
Motorola,Moto G,8GB,Good,$30,,Verizon,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-G-8GB-Black-Verizon/12077481
HTC,One Max,32GB,Good,$267,,Verizon,Silver,glyde,https://glyde.com/buy/used-HTC-One-Max-32GB-Silver-Verizon/12077488
HTC,One Max,32GB,VeryGood,$297,,Verizon,Silver,glyde,https://glyde.com/buy/used-HTC-One-Max-32GB-Silver-Verizon/12077488
Samsung,Galaxy S IV Mini,16GB,Acceptable,$156,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S-IV-Mini-16GB-Black-TMobile/12076624
Nokia,Lumia 1520,16GB,Acceptable,$206,,AT&T,White,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-16GB-White-ATT/12077514
Nokia,Lumia 1520,32GB,VeryGood,$281,,AT&T,Red,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-32GB-Red-ATT/12077513
Nokia,Lumia 1520,32GB,VeryGood,$253,,AT&T,Black,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-32GB-Black-ATT/12077511
Nokia,Lumia 1520,16GB,VeryGood,$214,,AT&T,Red,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-16GB-Red-ATT/12077512
Nokia,Lumia 1520,16GB,Good,$181,,AT&T,Yellow,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-16GB-Yellow-ATT/12077516
Nokia,Lumia 1520,16GB,VeryGood,$252,,AT&T,Yellow,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-16GB-Yellow-ATT/12077516
Samsung,Galaxy S IV Mini,16GB,Refurbished,$199,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S-IV-Mini-16GB-Black-ATT/12076622
Nokia,Lumia 1520,16GB,VeryGood,$252,,AT&T,Black,glyde,https://glyde.com/buy/used-Nokia-Lumia-1520-16GB-Black-ATT/12077510
Samsung,Galaxy S4,16GB,VeryGood,$201,,Verizon,Blue,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S4-16GB-Blue-Verizon/12077366
Samsung,Galaxy S4,16GB,Good,$210,,Sprint,Blue,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S4-16GB-Blue-Sprint/12077365
Samsung,Galaxy S4,16GB,VeryGood,$206,,Verizon,Brown,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S4-16GB-Brown-Verizon/12077494
LG,Nexus 5,16GB,VeryGood,$253,,T-Mobile,Red,glyde,https://glyde.com/buy/used-LG-Nexus-5-16GB-Red-TMobile/12077497
LG,Nexus 5,32GB,VeryGood,$263,,T-Mobile,White,glyde,https://glyde.com/buy/used-LG-Nexus-5-32GB-White-TMobile/12076575
LG,Nexus 5,16GB,VeryGood,$206,,T-Mobile,White,glyde,https://glyde.com/buy/used-LG-Nexus-5-16GB-White-TMobile/12076574
LG,Nexus 5,32GB,Good,$215,,T-Mobile,Black,glyde,https://glyde.com/buy/used-LG-Nexus-5-32GB-Black-TMobile/12076573
LG,Nexus 5,16GB,Good,$161,,T-Mobile,Black,glyde,https://glyde.com/buy/used-LG-Nexus-5-16GB-Black-TMobile/12076572
LG,Nexus 5,16GB,VeryGood,$189,,T-Mobile,Black,glyde,https://glyde.com/buy/used-LG-Nexus-5-16GB-Black-TMobile/12076572
Samsung,Galaxy Note 3,32GB,Good,$249,,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-Black-Verizon/12076345
Samsung,Galaxy Note 3,32GB,VeryGood,$270,,Verizon,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-Black-Verizon/12076345
Samsung,Galaxy Note 3,32GB,VeryGood,$257,,Verizon,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-Verizon/12076346
Samsung,Galaxy Note 3,32GB,Acceptable,$215,,Sprint,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-Sprint/12076342
Samsung,Galaxy Note 3,32GB,VeryGood,$302,,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-TMobile/12076344
Samsung,Galaxy Note 3,32GB,Acceptable,$250,,T-Mobile,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-TMobile/12076344
Samsung,Galaxy Note 3,32GB,VeryGood,$279,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-Black-TMobile/12076343
Samsung,Galaxy Note 3,32GB,Refurbished,$288,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-Black-ATT/12076339
Samsung,Galaxy Note 3,32GB,VeryGood,$254,,AT&T,Black,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-Black-ATT/12076339
Samsung,Galaxy Note 3,32GB,Good,$214,,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-ATT/12076340
Samsung,Galaxy Note 3,32GB,Acceptable,$212,,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-ATT/12076340
Samsung,Galaxy Note 3,32GB,VeryGood,$243,,AT&T,White,glyde,https://glyde.com/buy/used-Samsung-Galaxy-Note-3-32GB-White-ATT/12076340
LG,G2,32GB,VeryGood,$364,,T-Mobile,White,glyde,https://glyde.com/buy/used-LG-G2-32GB-White-TMobile/12076357
LG,G2,32GB,VeryGood,$157,,T-Mobile,Black,glyde,https://glyde.com/buy/used-LG-G2-32GB-Black-TMobile/12076356
LG,G2,32GB,Acceptable,$155,,T-Mobile,Black,glyde,https://glyde.com/buy/used-LG-G2-32GB-Black-TMobile/12076356
Apple,iPhone 5C,8GB,Refurbished,$219,,AT&T,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Yellow-ATT/12078172
Apple,iPhone 5S,64GB,Good,$385,,T-Mobile,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-TMobile/12076259
Apple,iPhone 5C,8GB,VeryGood,$219,,AT&T,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Green-ATT/12078164
Apple,iPhone 5S,32GB,Good,$349,,T-Mobile,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-TMobile/12076258
Apple,iPhone 5S,64GB,Good,$385,,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-TMobile/12076271
Apple,iPhone 5S,64GB,Good,$385,,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Space-Gray-Verizon/12076256
Apple,iPhone 5C,16GB,Refurbished,$249,,T-Mobile,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-TMobile/12076322
Apple,iPhone 5S,64GB,Good,$385,,AT&T,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Silver-ATT/12076262
Apple,iPhone 5C,16GB,Refurbished,$255,,Verizon,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-Verizon/12076288
Apple,iPhone 5C,8GB,Good,$215,,T-Mobile,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Pink-TMobile/12078179
Apple,iPhone 5C,16GB,VeryGood,$222,,T-Mobile,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Blue-TMobile/12076290
Apple,iPhone 5C,8GB,Refurbished,$230,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Verizon/12078170
Apple,iPhone 5C,8GB,Good,$215,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-Verizon/12078170
Apple,iPhone 5S,64GB,Good,$465,,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-64GB-Gold-Verizon/12076280
Apple,iPhone 5C,16GB,Good,$189,,AT&T,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Green-ATT/12076292
Apple,iPhone 5C,8GB,Refurbished,$230,,T-Mobile,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-TMobile/12078163
Apple,iPhone 5C,8GB,Good,$215,,T-Mobile,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-TMobile/12078163
Apple,iPhone 5S,16GB,Good,$319,,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-ATT/12076248
Apple,iPhone 5S,16GB,VeryGood,$345,,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-ATT/12076248
Apple,iPhone 5S,32GB,Good,$349,,AT&T,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Gold-ATT/12076273
Apple,iPhone 5C,16GB,Refurbished,$200,,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-Sprint/12076302
Apple,iPhone 5C,16GB,Refurbished,$228,,AT&T,Yellow,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Yellow-ATT/12076308
Apple,iPhone 5S,16GB,Good,$309,,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Verizon/12076278
Apple,iPhone 5S,16GB,VeryGood,$309,,Verizon,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-Verizon/12076278
Apple,iPhone 5C,16GB,Refurbished,$249,,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Verizon/12076320
Apple,iPhone 5C,16GB,VeryGood,$212,,Verizon,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-Verizon/12076320
Apple,iPhone 5C,8GB,Refurbished,$230,,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-ATT/12078168
Apple,iPhone 5C,8GB,VeryGood,$182,,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-White-ATT/12078168
Apple,iPhone 5S,16GB,VeryGood,$292,,Verizon,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-Verizon/12076266
Apple,iPhone 5S,16GB,Refurbished,$399,,AT&T,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-ATT/12076260
Apple,iPhone 5S,16GB,Good,$319,,AT&T,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-ATT/12076260
Apple,iPhone 5C,16GB,Refurbished,$210,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-Verizon/12076304
Apple,iPhone 5C,16GB,Good,$201,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-Verizon/12076304
Apple,iPhone 5C,16GB,Acceptable,$195,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-Verizon/12076304
Apple,iPhone 5C,16GB,VeryGood,$204,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-Verizon/12076304
Apple,iPhone 5C,8GB,Good,$164,,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-ATT/12078160
Apple,iPhone 5C,8GB,VeryGood,$187,,AT&T,Blue,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-8GB-Blue-ATT/12078160
Apple,iPhone 5C,16GB,Good,$185,,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-ATT/12076300
Apple,iPhone 5C,16GB,VeryGood,$208,,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-ATT/12076300
Apple,iPhone 5S,32GB,Refurbished,$413,,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-ATT/12076249
Apple,iPhone 5S,32GB,Good,$349,,AT&T,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-32GB-Space-Gray-ATT/12076249
Apple,iPhone 5C,16GB,Refurbished,$290,,T-Mobile,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Green-TMobile/12076298
Apple,iPhone 5C,16GB,Good,$209,,T-Mobile,Green,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Green-TMobile/12076298
Apple,iPhone 5C,16GB,Good,$189,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-TMobile/12076306
Apple,iPhone 5C,16GB,VeryGood,$220,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-White-TMobile/12076306
Apple,iPhone 5S,16GB,Refurbished,$309,,T-Mobile,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-TMobile/12076257
Apple,iPhone 5S,16GB,VeryGood,$294,,T-Mobile,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-TMobile/12076257
Apple,iPhone 5S,16GB,VeryGood,$294,,T-Mobile,Silver,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Silver-TMobile/12076269
Apple,iPhone 5C,16GB,Refurbished,$250,,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-ATT/12076316
Apple,iPhone 5C,16GB,VeryGood,$214,,AT&T,Pink,glyde,https://glyde.com/buy/used-Apple-iPhone-5C-16GB-Pink-ATT/12076316
Apple,iPhone 5S,16GB,VeryGood,$289,,Verizon,Space Gray,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Space-Gray-Verizon/12076254
Apple,iPhone 5S,16GB,Good,$267,,T-Mobile,Gold,glyde,https://glyde.com/buy/used-Apple-iPhone-5S-16GB-Gold-TMobile/12076281
HTC,One,32GB,VeryGood,$171,,AT&T,Blue,glyde,https://glyde.com/buy/used-HTC-One-32GB-Blue-ATT/12076358
LG,G2,32GB,VeryGood,$155,,AT&T,White,glyde,https://glyde.com/buy/used-LG-G2-32GB-White-ATT/12076352
LG,G2,32GB,VeryGood,$160,,AT&T,Black,glyde,https://glyde.com/buy/used-LG-G2-32GB-Black-ATT/12076351
LG,G2,32GB,Acceptable,$117,,AT&T,Black,glyde,https://glyde.com/buy/used-LG-G2-32GB-Black-ATT/12076351
LG,G2,32GB,Refurbished,$175,,Verizon,Black,glyde,https://glyde.com/buy/used-LG-G2-32GB-Black-Verizon/12076355
LG,G2,32GB,VeryGood,$153,,Verizon,Black,glyde,https://glyde.com/buy/used-LG-G2-32GB-Black-Verizon/12076355
LG,G2,32GB,VeryGood,$202,,Verizon,White,glyde,https://glyde.com/buy/used-LG-G2-32GB-White-Verizon/12077493
Apple,iPhone 4S,64GB,Refurbished,$249,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-64GB-Black-TMobile/12077383
Apple,iPhone 4S,64GB,VeryGood,$229,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-64GB-Black-TMobile/12077383
Apple,iPhone 4S,32GB,Refurbished,$198,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-32GB-White-TMobile/12077385
Apple,iPhone 4S,32GB,VeryGood,$190,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-32GB-White-TMobile/12077385
Apple,iPhone 4S,32GB,Refurbished,$198,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-32GB-Black-TMobile/12077382
Apple,iPhone 4S,32GB,VeryGood,$189,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-32GB-Black-TMobile/12077382
Apple,iPhone 4S,16GB,Refurbished,$149,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-16GB-White-TMobile/12077384
Apple,iPhone 4S,16GB,VeryGood,$145,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-16GB-White-TMobile/12077384
Apple,iPhone 4S,64GB,Refurbished,$259,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-64GB-White-TMobile/12077386
Apple,iPhone 4S,64GB,VeryGood,$235,,T-Mobile,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-64GB-White-TMobile/12077386
Apple,iPhone 4S,16GB,Refurbished,$148,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-16GB-Black-TMobile/12077381
Apple,iPhone 4S,16GB,Good,$109,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-16GB-Black-TMobile/12077381
Apple,iPhone 4S,8GB,Refurbished,$165,,Sprint,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-White-Sprint/12076336
Apple,iPhone 4S,8GB,Good,$99,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-Black-TMobile/12076334
Apple,iPhone 4S,8GB,VeryGood,$170,,Verizon,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-Black-Verizon/12076333
Apple,iPhone 4S,8GB,Refurbished,$130,,AT&T,Black,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-Black-ATT/12076331
Apple,iPhone 4S,8GB,Refurbished,$130,,AT&T,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-White-ATT/12076335
Apple,iPhone 4S,8GB,VeryGood,$240,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-White-Verizon/12076337
Apple,iPhone 4S,8GB,Acceptable,$67,,Verizon,White,glyde,https://glyde.com/buy/used-Apple-iPhone-4S-8GB-White-Verizon/12076337
Motorola,Droid Ultra,16GB,VeryGood,$192,,Verizon,White,glyde,https://glyde.com/buy/used-Motorola-Droid-Ultra-16GB-White-Verizon/12076633
Motorola,Droid Ultra,16GB,Good,$139,,Verizon,Red,glyde,https://glyde.com/buy/used-Motorola-Droid-Ultra-16GB-Red-Verizon/12076634
Motorola,Droid Ultra,16GB,VeryGood,$154,,Verizon,Red,glyde,https://glyde.com/buy/used-Motorola-Droid-Ultra-16GB-Red-Verizon/12076634
Motorola,Droid Ultra,16GB,VeryGood,$132,,Verizon,Black,glyde,https://glyde.com/buy/used-Motorola-Droid-Ultra-16GB-Black-Verizon/12076632
Motorola,Droid Maxx,32GB,VeryGood,$126,,Verizon,Black,glyde,https://glyde.com/buy/used-Motorola-Droid-Maxx-32GB-Black-Verizon/12076635
HTC,One Mini,16GB,Good,$138,,AT&T,Silver,glyde,https://glyde.com/buy/used-HTC-One-Mini-16GB-Silver-ATT/12077490
HTC,One Mini,16GB,Acceptable,$120,,AT&T,Silver,glyde,https://glyde.com/buy/used-HTC-One-Mini-16GB-Silver-ATT/12077490
HTC,One Mini,16GB,VeryGood,$148,,AT&T,Silver,glyde,https://glyde.com/buy/used-HTC-One-Mini-16GB-Silver-ATT/12077490
HTC,One,32GB,VeryGood,$180,,Verizon,Silver,glyde,https://glyde.com/buy/used-HTC-One-32GB-Silver-Verizon/12076382
Samsung,Galaxy S4,16GB,Refurbished,$240,,Sprint,Purple,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S4-16GB-Purple-Sprint/12077367
Samsung,Galaxy S4,16GB,VeryGood,$208,,Sprint,Purple,glyde,https://glyde.com/buy/used-Samsung-Galaxy-S4-16GB-Purple-Sprint/12077367
Motorola,Moto X,32GB,VeryGood,$142,,T-Mobile,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-X-32GB-Black-TMobile/12078186
Motorola,Moto X,16GB,VeryGood,$133,,Verizon,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-X-16GB-Black-Verizon/12076612
Motorola,Moto X,16GB,VeryGood,$124,,AT&T,Black,glyde,https://glyde.com/buy/used-Motorola-Moto-X-16GB-Black-ATT/12076614
Motorola,Moto X,16GB,VeryGood,$112,,AT&T,White,glyde,https://glyde.com/buy/used-Motorola-Moto-X-16GB-White-ATT/12076615
